Review,Label,Label_model,Prob_model
"Pelayanan terbaik, waiting list 4 tapi gaada 10 menit udah dipanggil, selalu kaget kalo masuk apa bayar disini karna cara mereka menyambut benerbener unik, saos padangnyaa toppp! favorit",,positif,0.5051370207210351
"Terletak di sisi barat Jalan Affandi/Gejayan, tepat di selatan Jalan Cempaka. Restoran ini cukup besar, bersih, dan rapi; tetapi area parkirnya sangat sempit. Makanannya lezat dengan harga terjangkau, sehingga cocok untuk seluruh keluarga Anda. Semua ini akan membuat Anda ingin kembali lagi. Pertahankan pelayanannya yang ramah. . . . .",,positif,0.6679389654425482
"Enak poulll dan harganya masuk akal
Jam makan malem sampai antri gak karuan",,positif,0.5636122044587626
"Rasa makananya enak, penyajiannya cepat, harganya juga tidak begitu mahal.., recomen deh untuk seafood lovers",,positif,0.7137614758876037
"Ramahhh semuaaaa mantaaapppp, masakan cepat jadinyaaa harga wort it lahh",,positif,0.5953889545440478
Enak bgt masakannya pelayanan ramah dan cepat 💖💖💖 …,,positif,0.7415557737075437
"untuk rasa dan pelayanan cukup mengesankan, karena datang malam malam jadinya ramai sampai tidak kebagian tempat duduk, maklum karena hari pertama setelah lebaran, akhirnya memilih take away. kerangnya lumayan enak dan berasa, mungkin …",,negatif,0.5090677505543697
"Pelayanan keren banget, setiap pengunjung dateng dan pulang selalu disorakin ""mari silahkan"" atau ""terimakasih"" (awalnya kaget dikit). Kompak banget tim-nya, semuanya cekatan ngelayanin pelanggan. Waktu dateng saya langsung dipayungi karena …",,positif,0.6727807889935454
Rasa lumayan harga pas,,positif,0.5926312913316566
"1. greeting ke customer mantep 2. pelayanan ramah 3. suasana sedikit berisik 4.Kami makan di sini dan memesan kepiting, udang asam manis, serta beberapa menu lainnya. Sayangnya, kepiting yang disajikan sangat mengecewakan—dagingnya kosong dan berbau tidak segar, menandakan bahwa kepiting sudah tidak layak konsumsi. Namun, tetap saja dijual.",,negatif,0.7439092608347033
"pelayanannya oke banget, waktu beli coba menu yg ikan bakar jimbaran enakk banget, bener2 top, cabenya gak pelit dan melimpah,
harga beneran sepadan sama rasanya",,positif,0.6878886723590638
Enak..murah,,positif,0.7019130567392505
"seru & enak terutama sambal ikan nya, tambahan nya perbanyak meja+kursi utk 2 rng atau 4 orng sj",,negatif,0.6003732633214852
Terbaikkm,,negatif,0.5042016806722688
Lokasinya yg strategis..harga terjangkau..variannya banyak,,positif,0.6724432121588357
Porsi besar mantaaap.. 1 porsi bisa untuk 2-4 org,,negatif,0.5430217562860289
"Zona Seafood memiliki beberapa cabang di Yogyakarta, dan saya mengunjungi cabang Gejayan di sore hari ketika mereka baru saja buka. Tempatnya cukup luas, bersih, dan terbuka, seperti cabang mereka yang lain, dengan banyak tempat duduk yang …",,negatif,0.5338640120784136
"Soal Rasa Tidak Pernah Bohong..
Terimakasih 😍 …",,negatif,0.5786252218275524
"Zona Seafood adalah restoran seafood yang sangat lezat! Saya suka dengan variasi menu seafood yang ditawarkan, dari ikan segar hingga kerang dan udang. Rasa makanan-nya sangat segar dan autentik. …",,positif,0.6776347752953877
"Makanannya datang dengan cepat! Rasa dan porsinya juga enak. Pelayanannya menarik, mereka menyapa setiap pelanggan ketika mereka tiba dan meninggalkan lokasi.",,positif,0.5658892771277177
Ini benar2 rasa bintang 5 harga kaki 5.  Ikan bakar parape dan cah kangkung terenak yang pernah dirasa.  Menu2 lain juga enak.  Harga menu ikan laut berkisar hanya 30-50rb-an. Pelayanan cukup sigap & cepat walaupun ramai pengunjung.  Salam …,,positif,0.658671100745462
"Semua pelanggan disambut dengan meriah, membuat suasana hidup dan hangat.
Rasa istimewa, baik yang manis, gurih, maupun pedas. Saya mencoba kepiting saos mentega, kerang dara saos Padang, ikan laut bakar kecap, dan kangkung belacan. …",,negatif,0.5296566179473708
"masakan enak, tempat bersih tp agak berminyak dan asap masuk ke tempat makan",,negatif,0.5097783445993447
Cepet pengerjannya,,positif,0.5654330375670895
"Pelayanannya cepat, tempat nya selalu ramai dan makanan nya enak banget 😋 …",,positif,0.6936879234133164
Enak rasanya banyak pilihannya,,positif,0.5977976212321277
"salah satu restoran makanan laut terbaik di kota!
mereka selalu meminta ulasan Anda sehingga mereka bisa berbuat lebih baik!",,positif,0.6394024580643917
"Besstttt bgt pelayanan nya, makanan nya cepet disajikan. Lumayan enak dengan harga segitu si",,positif,0.6284161496994197
"Tempatnya rame, rasanya  jujur b aja, tapi bolehlah sesekali cobain",,positif,0.5061195325989385
"Kerenn bangett sekelas rumah makan kecil2an tp service nya oke bgt ngalahin yg udh intenational. untuk saus nya suka dibagian tumis kangkung sama cumi saos mentega, tp untuk kerang dara saos padangnya kurang suka terlalu asin, kerangna tp …",,negatif,0.7721182404228375
"Maa syaa Allaah pokoknya huhu
Makanannya enak
Pelayanannya ramah dan satset …",,positif,0.7517224944584412
"Jujur kalau untuk rasa menurut sy biasa aja (tp tergantung selera masing2 jg), tempatnya bersih, untuk harganya murah disini",,negatif,0.5176841437561988
"Zona seafood masakannya ga ada yang gagal
Segala ikan yang dibumbu bakar jimbaran selalu enak, plus kangkung balacannya ga ada obat. Porsi besar, dijamin puas, plusnya harganya ramah di kantong.",,positif,0.5692272303282795
Enak bnget pelayanan memuaskan,,positif,0.748570524998318
"Lagi jenguk adek di Jogja, diajakin makan di tempat makan ini,
Karena keluarga suka seafood semuanya,
Jadi milih ke tempat makan seafood terdekat dari kosan adekku, …",,positif,0.6556192787919536
"Pelayanan memuaskan, pegawainya ramah2 penyajian juga cepet banget rasa makanan juga enak harga masih termasuk terjangkau",,positif,0.8067287686660829
"Makanannya enakkk & sangat cepat keluarnya! I ate several menus and none of them is disappointing. Paling suka sama simping nyaaa!!! Garing so yum. Cumi lada hitam & udang telur asin nya juga enak bgt bgt. Walau aku & temanku sudah kekenyangan, tp tetap makanannya banyak karena enak😩❤️ Great job! …",,positif,0.5680074794618474
Menu banyak pilihan. Rasanya pas di lidah dan tidak pernah mengecewakan. Pelayanannya ramah.,,positif,0.6367624422064395
"Menunya enak enak, disambut petugas, joss pertahankan",,positif,0.7178955298552706
"Kesini pas bulan ramadhan. Buat yg mau bukber, aku saranin buat reservasi. Wktu kemrn reservasi buat jm 17.15 trs max harus dtng itu di jm 17.35 . Klo lewat jam 17.35 otomtis meja yg kita reservsi bkl dilempar ke cust lain dan kita jdi …",,negatif,0.534168264721062
Rekomended buat pecinta seafood👍 …,,positif,0.7649295189440743
"Makanan enak.
Tempat nyaman, strategis.
Hanya saja waktu ke sana toilet baru renovasi.
Pelayanan ramah dan cepat.",,positif,0.5957485057059727
"Enak, harga relatif.
Terbolong layanan cepat. Responsif",,positif,0.5745960228746373
"enak bgt, pelayanan cepet",,positif,0.6480193420419271
"Pilihan makananya beragam bener2 seafood  olahan ada dsiini, ada tempat outdoornya juga. Harga?? Worth it lahh mayaaannn. Sayangnya belum ada menu paketan jd harus pesen nasi sndiriii",,positif,0.6376678548716121
"Pelayaanan dan makanan sangat memuaskan sambutanya meriah buat tamu yg masuk maupun kluar, ,good joob guyss",,positif,0.6996941421924968
Mantap sekali ga kaleng2 enak semua sambel2nya bikin bergetar bibir. Top,,negatif,0.5109031442503515
Mantap ikan bakar madunya ikan Barakuda..😋😋 …,,positif,0.6435843655766778
"Meriah dan rame , harga bersahabat rasa lumayan",,positif,0.6783518470102808
Luar biasa....,,positif,0.5631269247233661
"Seru.. Customer masuk & keluar disambut suara all staff..silakaaaaaaann... terimakasiiiihh.. Tempatnya lumayan luas, rasa masakan standart",,positif,0.6751734580280003
Harga dan kualitas sebanding...,,positif,0.6063997271214329
"Pelayanan ramah, makanan cukup enak, hanya saja semua di jual terpisah, sprti ayam bakar madu, yowes ayam bakar tok gk ada sambel + lalapan, jdi kalau mesen harus komplit nulisnya ayam, sambel, lalapan, nasi dan sebagainya. Cukup enak bisa laah jdi tmpt makan buat keluarga✌️",,positif,0.5173291240789083
"Bisa jadi alternatif resto keluarga. Semua usia bisa ikut makan. Aneka macam masakan seafoodnya bisa dipilih sesuai selera. Cobain deh ca romainenya, menu baru di resto. Sayangnya tempatnya agak panas krn jadi satu sama tempat masaknya. Tp overall oke kok, pilih bagian outdoor lebih sejuk sepertinya",,negatif,0.5644426773741938
Enak,,positif,0.6580443516654998
"Enakk makanannya sesuai dengan harga, crewnya juga ramah dan asik bangett, crewnya kompak jugaa",,positif,0.7781977086292802
"Varian seafoodnya termasuk lengkap dan fresh, ada ikan, cumi, udang, kepiting, dan kerang. Overall rasanya enak, tapi untuk selera saya pribadi, untuk menu cumi saos padangnya dan menu kerang simping saus padang lebih suka cumi dan kerang …",,negatif,0.6538486175430732
Top lah seafood nya segar2,,positif,0.5310676230628261
"Lokasi pinggir jalan Affandi (Gejayan), parkir terbatas.. kualitas menu enak.. penyajian cepat... service ok.
harga lumayan terjangkau, pembayaran belum ada EDC, hanya cash / transfer.. …",,negatif,0.6157732669222172
"Wooooo...mantap, makan seafood murah di jogja. Masakannya enak dan pengajian cepat serta bersih",,positif,0.8057632707368464
Mantapp kali seafoodnya👍👍 …,,positif,0.620525186511931
"Suasana hangat, nyaman dan bersih terasa saat memasuki resto ini.
Harga yg bersahabat, rasa makananya juga enak di lidah..
Tuk pencinta seafood pasti senang ke resto ini",,positif,0.5959003283045711
Langganan makan disini maupun lewat online tp sayang harganya per 2025 naik yaa tp gpp rasanya tetap enak dan fresh 👌 …,,positif,0.5433820871509519
enak pilihan menu seafood lengkap,,positif,0.7518453021230068
Sambutan meriah,,positif,0.6322901105970616
"Harga terjangkau, rasa enak",,positif,0.6895347074372594
"Saya baru datang langsung terkejut, dengan serempak semua pegawai langsung memberikan salam selamat datang☺
Rasanya juga enak, rekomend untuk makan bersama keluarga atau teman"" 😊 …",,positif,0.5444138156450266
"Harga manusiawi, rasanya surgawi! 😁 …",,positif,0.6156961315942482
"Tempat makan seafood yang cukup terjangkau harganya, rasa juga enak, pelayanan ramah. Untuk menu ikan laut, jenis ikan sesuai dengan ketersediaan pada hari itu, jadi bisa berbeda setiap harinya. Cocok untuk makan malam bersama keluarga",,positif,0.6571507567330865
karyawannya ramah dan makanannya enak banget.baru pertama ini makan seafood se enak ini🥰 …,,positif,0.754044596853597
"Pegawainya ramah2, penyajianya oke dan kebersihan sangat dijaga. Bahkan tukang parkirnya juga sangat ramah. Salut",,positif,0.6765492708734052
Porsi makanan pas dan harga terjangkau. Pilihan makanan dan cara pengolahannya juga cukup banyak. Tempatnya ada yg indoor dan outdoor (di bagian belakang). Ada mushola dan toiletnya. Pegawai ramah,,positif,0.68800690845241
Rasanya enak pelayanan cepat dan meriah,,positif,0.7357993836477368
Harganya terjangkau. Mas-mas pegawainya unik kalau ada pelanggan yang datang dan ketika udah selesai makan,,positif,0.5896518415452603
Mantab!!!,,positif,0.5642133534293269
Mantap buat Dinner malem enak bgt🤤🤤🤤🤤 …,,positif,0.7105484863058091
Tumis kangkung harus cobain sih!!!!,,negatif,0.6220799338626909
"Baru pertama kali nyoba makan seafood ke Zona Seafood.
Pelayanannya ramah dan tanggap diucapkan selamat datang dan terimakasih serentak. …",,positif,0.6563701131148774
"Restoran ini benar-benar layak mendapatkannya. Pelayanannya luar biasa, sangat ramah, dan sangat cepat. Jika Anda mencari hidangan laut yang enak di Jogja, Anda harus pergi ke Zona Seafood. Restoran ini jelas bukan untuk mahasiswa karena …",,positif,0.7128278529213702
"Porsinya relatif sedikit, namun rasanya enak. Semua bumbunya meresap. Sambalnya sangat pedas, worth it buat dicoba (@6k). …",,positif,0.5635770470387212
Tempat luas dan pelayanan cepat. Rasanya enak dan harganya terjangkau.,,positif,0.7792347017861346
"Gag salah pilih tempat makan yg eneak, pelayanan kereeeeen!",,positif,0.6586774256638555
"buat mas mbak semuanya, semangat ya 🤍
zona seafood terbaik dan memuaskan …",,positif,0.640085085423128
"seafood yang menurut saya enak, gak hambar full seasoning, bumbunya medok dan porsinya oke lah, sesuai dengan harga. dan untuk pelayanannya juga ga kalah ciamik, semua pegawainya ramahh👍 …",,positif,0.5951645447834446
Lumayan,,positif,0.5472073883135773
"Semua masakannya enak, pelayanan bintang 100✨",,positif,0.7120197420077455
"Highlightnya di kebersihan, setelah pandemi jarang ketemu tempat makan yg pegawainya pake pake masker,  tempatnya bersih, harga terjangkau, rasanya enak...recommended",,positif,0.7332318599293581
"Saya tidak tahu harus berkata apa. Saya pesan udang goreng telur asin dan ikan kerapu bakar sambal parape, rasanya enak. Dan stafnya, semua personelnya memakai masker ganda. Saya merasa aman makan di sana. Juga harganya sangat terjangkau.",,positif,0.5152770962752223
"Datang kesini anda akan disambut dengan teriakan “Selamat Datang!” oleh para karyawannya! Keunikan dalam cara branding makanan Sea Food ini tidak berhenti disitu saja, makanan seafood yang enak dan murah dapat kamu temui disini. Selain …",,positif,0.6112302024238312
Pertama kali masuk langsung disambut dengan hangat oleh mba kasir dan koki koki disana dengan sangat meriah... …,,positif,0.6044423267036939
"QRIS ✅
makanannya enak, porsinya cukup, waktu penyajiannya cepat, dan layanan pelanggannya ramah …",,positif,0.6534304327211797
"Penyajian cepat. Makanan nikmat. Menu opsinya banyak. SOP pelayanannya keren banget. Ramahnya juara. Wajar rame terus. Sangat direkomendasikan 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 Senang sesekali ke Jogja, tetapi nemu tempat makan nyaman dan enak gini. …",,positif,0.7966582710734506
"Tempatnya bersih nyaman,, menunya enak",,positif,0.7762404320700125
Masakan nya cocok untuk keluarga,,positif,0.5300802528385022
"Penasaran karna kalo lewat pasti rame.
awal masuk disambut semua crew dr fronline sampe yg di dapur.
pesen kepiting saus padang pilih yg sedang takut zonk ternyata nyesel kenapa ga …",,negatif,0.5943483684279093
"Sangat suka pelayanannya, walau rame tapi tetep ramah dan sabar 👍👍👍 …",,positif,0.5543925919782048
Baik sekali,,positif,0.5826233279313263
"Pertama kali datang, saya kaget di sambut semua crew, tp unik, rasa ok, pelayanan, saaangat bagus, sendok garpu di sterilkan, wajib di coba",,negatif,0.5093863712118603
Pengalaman menyenangkan dengan makanan enak.. menu telur asin adalah yang terbaik.. tapi kamu butuh nasi untuk memakannya..,,negatif,0.5472043569938729
"Untuk rasa bisa diadu lah termasuk ke dalam “diatas rata2” jadi pntes rame
Saran aja kalo pilih menu yg ada pilihan size better pilih yg size besar, kalo yg sedang nanggung banget apalagi kepiting kurang gitu kalo pesen yang sedang, …",,negatif,0.6814546058883101
enak dan murah,,positif,0.7041733101262982
"Manteb bgt pelayananya.
Dari greetings sampe payment flownya mudah diikuti.
Serving time cepet bgt gasampe 10 menit semua makanan udh keluar dan semuanya fresh.",,positif,0.6443515254652247
"Menu wajib yang harus dipesen disini Ikan bakar parape, kangkung terus sama cumi telor asin 👌 …",,negatif,0.5141428720462304
Resto seafood terbaik dijogja👍👍👍👍 …,,positif,0.6597317369995704
Lumayanlah..cm berisik sama karyawannya.,,negatif,0.502885280292271
"Zona Seafood Jogja menawarkan pengalaman bersantap yang unik. Saat Anda datang dan pergi, seluruh staf dapur akan menyambut Anda dengan semangat khas mereka yang ceria, energik, dan tak terlupakan. …",,positif,0.7022014786690425
"Pertama kali makan disini, nunggunya lama banget karena ada kendala teknis kata mas2nya, tapi Alhamdulillah dikasi diskon 50%, mas2nya baik dan  sopan lagi ☺️ jadi yang awalnya kesel jadi luluh 😅😅 sukses terus ya usaha. …",,negatif,0.5390201528180473
"Makanan rata"" enak semua, porsi sedang sesuai harga, pelayanan gercep, makan cepat keluar padahal tempatnya super ramai.
Saran saya dapur dibuat sekat kaca, agar kita makan tetap nyaman tidak terganggu asap masakan, exhaust fan kalau bisa yg besar agar asap bisa buang ke atas atau keluar",,positif,0.5323442052579614
"Sekedar berbagi masukan aja, krna ga disediakan nomor tlp di restonya untuk kritik dan saran jadi cuma bsa nulis disni.
Hal paling berkesan nya adlh semua pelayan dan kryawan kompak bgt. Bru di luar …",,negatif,0.6222453648651741
Salah satu zona seafood yg enak dr pda t4 lain,,positif,0.5934454372784459
Nyam Nyam Nyami..🤣🤣🤣 …,,negatif,0.5042016806722688
Ini recommended pokoknya kalo ke yogya sy selalu mampir sini harga bersahabat rasane wuenakkkk 👍👍 …,,positif,0.6606625256496833
Terharu kesini tuuhh pelayanannya sangat ramahh kita br datang sudah di sambut dengan ucapan dan senyuman 🙏😁 makanan enak fress nii salah satu warung langganan kita rekomended 👍🤩 …,,positif,0.5605670147689599
"enak dan porsinya besar, pastikan beneran sedang lapar kalo ke sini.",,positif,0.5324508364747584
"Menu menarik, Rasa enak, Harga murah.",,positif,0.6994568138642213
"Tempatnya lumayan luas ada indoor outdoor, parkinya kalau mobil agak makan jalanan dikit, makanannya enak pelayanan juga ramaahh sekali.",,positif,0.7515709180003093
"Luar Biasa, restoran yang sederhana tapi Bintang 5 🌟 …",,positif,0.585592901956891
Ikan bakarnya enakk,,positif,0.5404516319794966
"Untuk kesekian kalinya, bener-bener dah ga ada kapoknya makan di zona seafood! Khususnya di outlet gejayan ini.. …",,positif,0.5488498421947313
Enakk.... Terjangkau,,positif,0.7019825931760044
ikan bakarnya mantab,,negatif,0.5107158043750164
"Udang telur asinnya juara ✔️✔️
Ikan bakar kalo saya recomend yg parape joss banget ✔️✔️
mantepp zona seafood gejayan",,positif,0.6309182003950784
"Terletak di daerah gejayan, dekat waroeng steak.. tempatnya ada indoor dan outdoor.. ada fasilitas toilet, wastafeldan mushola.. dapur dibagian depan.. kadang asapnya suka kena seluruh ruangan.. makanannya enak semua.. gak ada yang gagal.. …",,positif,0.5280361237770028
Menawarkan menu lezat dengan harga terjangkau. Stafnya ramah dan melayani tamu dengan sangat baik. 👍 …,,positif,0.790985028820237
"Restoran yang menyediakan menu seafood di daerah Gejayan. Tempatnya cukup luas dan banyak variasi menu yang disediakan. Ada ikan, kepiting, cumi, udang, ayam, dll. Lobster belum ada",,positif,0.5409550207716883
Jogja tetap istimewa dan tempatnya ckasik pelayanan oke masakanya juga enak banget,,positif,0.8457448735165467
Good enak..,,positif,0.5788526494918994
"pas mau masuk di sambut hangat, langsung diarahkan sama kasir.. pokoknya pelayanan OK banget.. untuk rasa jga enak... pas di lidah, paling suka sama bebakarannya & saus asam manis...",,negatif,0.5280403397735752
"Enak, bebek bakar dengan cita rasa tradisional.",,positif,0.6326746207923388
"Makanannya enak, harga terjangkau. Pelayanan juga cepat dan ramah",,positif,0.8327964938706045
Masakanya enakk hanya tempat panas,,positif,0.5250943941102157
"harga standar, kualitas kereen banyak pilihaaann😍😍😍 …",,positif,0.569029560779166
"Rasa masakan top, cepat pelayanan dan penyajiannya.. untuk harga siip dah",,positif,0.6149276043242161
"Setiap datang dan keluar di sambut secara serempak oleh seluruh pegawai , menarik dan unik",,positif,0.5622287597516573
"Masakan enak. Cocok buat keluarga.
Makan berdua kisaran 100ribuan. …",,positif,0.71940758008066
Masakan nya enak...Pelayanan nya cepat..parkir agak susah karena resto nya pas pingir jalan..,,negatif,0.6282909493981471
"Bagi pecinta seafood atau yang sedang ingin menikmati hidangan laut, tempat ini bisa jadi pilihan yang tepat! Menunya sangat beragam, dengan harga yang masih terjangkau dan rasa yang benar-benar menggugah selera. Pelayanannya juga luar …",,positif,0.6921555594934219
"Paling lama 20 menit itu pun pas waiting list...
Makanannya enak dan tidak mengecewakan...",,negatif,0.5271766309404322
"Rekomendasi Rumah makan seafood ditengah kota jogja, harga terjangkau dengan rasa dan pelayanan yang memuasakan👍🏻👍🏻👍🏻 …",,positif,0.7522351829536085
"Selamat datang!
Terimakasih!",,negatif,0.6011436359868026
"Pelayanannya bagus banget dan sopan, makannny jg enak",,positif,0.6117261897824974
"Selain bisa makan seafood yahud, ada spot foto yang juga yahud, lumayan bisa buat update story 😁 …",,positif,0.620797428114917
zona seafood boleh spill sambel jahanam nyaa gakk??! ENAKKKK BANGETTTT PLSS MAU SAMBELLLNYAAA 😭😭😭😭 …,,positif,0.5605157903491623
"Makanannya enak, sesuai dengan harganya.
Kami tidak bisa memilih jenis ikan untuk menu ikan laut, tapi rasanya enak dan segar.
Pasti akan kembali lagi.",,positif,0.5990104118338356
Harga terjangkau rasa enak.,,positif,0.6895347074372594
"Makanannya enak. Tidak hanya seafood, capcay pun ada disini.
Harganya pun bersahabat, kerang mulai Rp. 12 k aja.",,negatif,0.5847356640096956
"Masakan Restaurant, harga ekonomis, cocok buat anak Kost, buat pasangan sangat recommend",,positif,0.6947263089993055
Kalo k jogja wajib kesini .pelayanan best bintang 5.Rasa aneka masakan dsni smua enak.hrga sgt wortid dikantong,,positif,0.7118020850188828
"Lezat, harga terjangkau dan banyak pilihan menu, the best!",,positif,0.6866802815104013
Pelayaan bagus semua karyawan ramah. Makanan senak tidak mengecewakan,,positif,0.5330567934413447
Cukup enak 👍 …,,positif,0.5055002610396943
"First impression masuk keren sih disambut sama staffnya.

Pesan ikan bakar laut sedang parape dan jimbaran rasanya enak (untuk ikan sedang …",,positif,0.6053300590925792
"pertama kali kesini,, enak ni dori nya,, tempat bersih, luas,, cepat,, pelayanan ramah,, komunikatif",,positif,0.6892498344650174
"Top
Juooss
Terbaik
Tak ada duanya 😁😁 …",,positif,0.527436218406655
"Enak, menunya beragam. Cah kangkungnya gurih & ada rasa seafoodnya. Cumi goreng menteganya mantab, tp keliatannya lbh pas kalau sausnya terpisah aja. Ikan lautnya tiap hari ganti, tergantung ketersediaan. Saya dapat ikan barakuda dgn saus …",,negatif,0.5012804697892962
"enak-enak banget makanannya, beneran puas banget sama rasanya. pertama kali kesini krn liat review di google yang lumayan bagus ternyata emang worth to try!! di foto ayam goreng mentega, udang lada hitam, kerang hijau saus padang dan semuanya enaakk!!! definitely will come back agaiiin!🥹 …",,positif,0.5391791175300773
"Pelayanan bagus, makanan keluar sangat cepat dan enak",,positif,0.74390233314283
"Tempat nya bersih, cepet banget pelayanan nya, harga juga murah pas lah dengan porsinya, telur asin nya aku sukakkkkkkkkk !!!",,positif,0.6372151337164511
"Hidangan lautnya enak!
Harga terjangkau!
Bersih! …",,positif,0.6786087510299547
"Pelayanannya ramah & unik klo baru pertama kali datang pasti kaget dgn ucapan selamat datang seluruh karyawan nya ,semua menu enak ,harga ramah di kantong juga yg pasti toplah,recomended👍🏻👍🏻👍🏻👍🏻👌 …",,positif,0.6318043460307544
Rame sekali enak masakan nya,,positif,0.5645085230171828
Rasa enak,,positif,0.5530918740030175
Lodehnya sueger,,negatif,0.5042016806722688
"Ini adalah restoran seafood yang pelayananya paling oke di Yogyakarta, respect banget sama pelayananya. Soal rasa juga enak, favoritnya disini makan udang saus mentega. Btw ini dari segi manajemenya juga oke sih, keren SOPnya, sangat membuat customer nyaman. Good job",,positif,0.7337720750726968
"Ga sengaja mampir makan. Pilihan menunya banyak sekali, harga terjangkau dan lumayan enak.. pelayanan sangat ramah khas jogja, lumayan cepat hidangan disajikan. Tempat lumayan luas akan tetapi parkiran untuk mobil blum memadai.",,positif,0.7222446237078347
"Makanan nya enak2, porsi nasinya juga banyak. Ketika dateng langsung di sambut meriah sama para koki nya wkwk. Pokoknya rekomen deh. Harganya sesuai sm rasa dan porsinya",,positif,0.6582612936943238
"Harga, pelayanan, penyajian sangat worth it, semoga tetap konsisten. Bisa direkomendasikan ke kerabat atau sodara 👍🏽 …",,positif,0.6827262869268861
"Harga standar, rasa enak, tempat lumayan nyaman 🙏🏻🙏🏻👍 …",,positif,0.7240633256354585
"Kalau lagi pengin makan seafood, larinya ya ke sini 😁 …",,positif,0.649863904005888
"harga terjangkau,mantapp,enakkk dan nambah lagi....",,positif,0.6804116426504527
"Semua zona seafood pelayanannya bagus, ga ada pengecualian. Semua ramah, makanannya sama enaknya meskipun beda cabang. Keren sih.",,positif,0.6107154643891044
"Kesini pas jam 9 malem keknya, ketika muter"" cari makan blm nemu"". Akhirnya ga sengaja niat kesini. …",,positif,0.5402412774274954
"Ini crazy sih tmptnya.. Harga murah, rasanya mantapppp...",,positif,0.724200368998605
Pekerjanya ramah & makanan gak nyampai 5menit sudah jadi! ',,negatif,0.5816069850803427
"Makanan enak,suasana juga nyaman",,positif,0.674038236877495
"Menyenangkan, semua masakan yg saya order mempunyai rasa yanh nikmat, tapi tempat cukup berasap semoga sukses yaa",,negatif,0.5225608904365445
Harga dan rasa sesuai bgt puas pokoknya,,positif,0.6126506321727648
"ya ampun enak sih ini daripada harus jauh jauh ke pantai , rekomendasi sekali buat kalian yg mau makan seafood dg harga terjangkau rasa hintang 5 . MANTAPPP",,positif,0.6092495380835274
"Rasa makanan sih lumayan , cuman kerang nya kurang fresh. Yg sy suka disini adalah sambutan  dr seluruh staff saat kita datang dan setelah bayar. Rame dan seru banget dengernya😀 …",,negatif,0.6414381455379726
"Waktu memasak cepat, tidak menunggu lama",,negatif,0.545262875169059
"Makanannya enak, murah lagi. Top deh. Harga kaki lima rasa bintang lima. 👍🏼 …",,positif,0.7620324951732396
Nyam nyam enakkkk,,negatif,0.5042016806722688
"Untuk rasa makananan menurut ku bersih ya enak. Juaranya disini tuh pelayanannya sopan + cepet, di meja pun lengkap ada tisu, asbak, lilin buat lalat. Harga ya standar harga seafood area gejayan yah, mungkin minusnya parkir mobil harus di samping jalan Gejayan yang se rame itu.",,negatif,0.6271928800628379
Lived up the hype. But i've had better in term of taste (a.k.a. W***ng Y**to 😁). Great service tho. …,,negatif,0.603841119822676
Resto seafood yang enak dan pas harga dikantong. Selalu ramai kalao makan disini. Menu favorit ikan bakar parape dan ikan dori goreng. Pelayanan juga ramah.  best money for value,,positif,0.7483781570430127
Mantab,,positif,0.5642133534293269
Kaget dengan udang bakar madunya dan ikan bakar jimbaran ternyata enak bgt dan fresh. Buat cuminya lada hitamnya porsinya banyak. Buat seafood rasa seperti ini di zona seafood bisa murah. 🤤🤩🤩 di restoran lain harganya selangit. Pelayanannya juga cepat …,,positif,0.7180599121677026
"Segala macam menu sea food ada disini, layanan sajian cepat,  rasa mantap.....👍 Harga terjangkau …",,positif,0.6413673494589233
Seafood nya enak ngga amis.,,negatif,0.524062802701606
"Konsepnya bagus, masakan enak cocok bgt di lidah 🤤.. Outdoornya favorite,, pelayanan memuaskan, bersih, ramah, kompak bgt klo menyapa ada tamu datang🥳, apalagi Bandeng bakar bumbu parapenya 🙌 pengen makan terus tiap hari  🌈🌈🌈 …",,positif,0.5746257835477718
Ini enak banget salted eggnya!!!! Semuanya enak!,,positif,0.633604784928896
"Pelayanan cepat, makanan enak.",,positif,0.7296387678819384
"Okeee gk kalah sama seafood tempat mahal. Serviceee excellen sekali. Tiap dateng dan tiap pulang selalu kasi selamat. Cepet bgt sevice makannya, masakan okee, recomend udang bakar maduu",,positif,0.6010709543782956
Good service.. Standar pelayanannya keren sih,,positif,0.6153981036694722
Enak dan terjangkau,,positif,0.6989422057051211
Mayan lah...,,negatif,0.5533975748163243
PELAYANANNYA BAGUS,,positif,0.5819988241206401
JOS JIS SEMUANYA!!! disetujui,,negatif,0.5407923570650179
Ramai terus... Pelayanan cepat dan ramah... Makanan juga enak... Terima kasih.,,positif,0.6393026722214736
"Makanan enak semua, harga sepadan, pelayanan satset, tempat bersih, bapak parkir helpful.",,positif,0.6397178776751975
Menu makanannya sungguh enak. Tempat bersih. Pelayan ramah. Harga sesuai dengan kualitas menu. Recommended bagi yang ingin makan seafood di Jogja.,,positif,0.7931100980320267
Ciri khas pengucapakan salam/terimakasih serentak semua karyawan sampai koki secara bersamaan,,negatif,0.6332344082214477
Mantab pelayanan cepat dan ramah sekali... Rasanya juga mantulll. Penyambutan tamu yang sangat kompak 😁 …,,positif,0.7371921021452497
"Tempat bersih, nyaman, gambar2 disukai anak2, banyak opsi rasa, variasi bahan, sayurnya cocok;",,positif,0.6355620778880694
"Zona seafood salah satu rekomendasi para pecinta makanan laut, menu makanan bervariasi, pelayanan staff sangat baik. …",,positif,0.7869304305071437
